time_s,target,O01,O02,O03,O04,O05,O06,O07,O08,O09,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20,O21,O22,O23,O24,O25,O26,O27,O28
59,91.06086267095462,76.8287209607785,87.63269780736627,83.62072178572345,100.0,66.3623035317407,62.360978269095696,75.60899059067052,65.6779368118436,83.52289070668192,60.14980808920659,82.65502665582216,99.47291863529531,66.65854085165823,67.10493686899773,87.98752503592715,81.97949945543009,83.08119492467733,49.23497856283046,47.24484120708571,41.88924419594434,58.23552885531711,47.09136868785194,57.85583841762302,71.46720559621666,71.64762680218445,46.32375381093247,61.91473628156464,59.814971383472454
60,95.58387466214448,82.15927459195291,90.9750835679416,90.74853088066624,100.0,72.64362358523437,70.31057780012993,81.36877445956324,71.62860498241866,94.51148584785831,65.78118546201777,91.08985498979929,100.0,77.15291656058209,73.60568025292429,93.05257745724975,87.64038575367263,92.38566576555344,56.05915600230874,57.60615589843549,55.00436126446024,60.088827156924765,47.441868019056905,64.40992530782046,77.01432638384233,79.88945852894406,48.0876497332146,66.60323413667994,68.91694837378154
61,98.58367417406839,88.0668541451976,94.76218080307476,94.95141290424988,100.0,77.52455057813253,77.07028083650161,90.47303502463461,77.84593360358966,100.0,72.8560511069217,99.12620985855278,100.0,81.36895846431261,77.6529490753564,98.74516258256631,93.31475379390491,97.69720098243653,68.9280435115322,66.29901087240287,67.02672445653477,61.976228489029545,53.34775758923759,72.66785982837654,84.4281149187755,83.68428400254392,52.54361089219657,64.26691043386154,83.11126296421405
62,100.00000000000001,93.5032726992755,100.0,98.06425978768421,100.0,81.61562321927504,81.28902628355377,100.0,83.14847368441241,100.0,82.17816819075193,100.0,100.0,80.55903170752617,81.05709997795597,100.0,100.0,100.0,79.9044434790332,71.17709338271052,71.71971046912144,66.47543805112109,67.4537238579569,79.22083943195196,92.09138578345912,87.64237665279987,61.82731108231158,61.792819784013034,89.98983421846927
63,99.73664315627728,95.98994274508249,100.0,98.04615066135909,100.0,85.67449435839254,84.44585438136787,100.0,86.46251619972834,100.0,90.06986083029655,100.0,100.0,79.22706721221223,83.52987891935018,100.0,100.0,100.0,84.58486321514586,74.06950789829908,68.50580547156645,76.67005195057175,81.51720339128718,82.85722259836376,93.75911593416095,95.10703336319187,72.35538193059779,64.89502310594176,88.94987027222659
64,97.63016464478711,94.46103237020485,100.0,93.81714739507193,100.0,87.25936889923234,86.77274253489317,100.0,89.90147662843722,100.0,93.2400970393514,100.0,100.0,81.70422468463985,84.70639496497036,100.0,100.0,100.0,83.6953460065446,77.64380456080542,64.07759573957946,90.35888061167567,83.39329889918731,85.82099558111159,91.56079036634922,100.0,81.0289772465647,71.97988811048113,87.67390802182445
65,93.5054354602126,92.16004723581202,100.0,89.72609826844459,100.0,88.23735794781683,88.1619697929408,100.0,93.90120054724841,100.0,92.81883375338361,100.0,100.0,86.299624479043,83.83908943693771,100.0,100.0,100.0,81.14997006926936,82.86728684102971,65.90419967120104,99.42547654514468,77.34613146562339,88.46104531955801,95.91197079274843,100.0,86.0245012948848,79.99163064543778,89.3982495093546
66,87.29713441813968,89.95946411102719,100.0,88.7707697248526,100.0,91.44515932600015,89.37331499193571,100.0,96.91508467423844,100.0,91.59690222515621,100.0,100.0,87.92349500769876,80.5502353060947,99.08699529347106,100.0,100.0,83.15541674472176,87.6033235701597,71.36715667321762,99.5136551055275,77.8730993602803,88.83387117234466,100.0,100.0,87.86715261854991,87.20192383491448,93.77696595642912
67,79.17463198680808,86.31476223890945,100.0,86.5872664535428,100.0,92.62249627589469,88.90688349269323,100.0,98.3573666038317,99.58457569111835,89.83895392820541,100.0,100.0,86.58382220949596,75.48287994204344,94.40278259625434,100.0,100.0,88.62335509690396,89.53073331833986,74.88212679997687,97.78388049588598,84.79023876007366,87.27337995971311,100.0,100.0,92.59317219475439,90.6076429189855,98.198440843482
68,69.61838217064536,79.67907984769487,100.0,80.17829146490843,92.474111108323,87.51454425867553,85.19913815389387,100.0,97.46685555367362,96.2589228886317,86.16116838863536,98.24999692234628,87.9946800223822,84.68451780683196,68.29838586192605,87.98005741343437,100.0,100.0,94.8443277215895,87.36718360992788,77.41158409354222,100.0,90.4261578122747,86.34580920469037,100.0,100.0,98.70592050231917,91.97469969206513,99.12865734900839
69,59.41390548189147,69.18894902001176,98.57693632259102,72.5749232625167,81.19084485507071,78.02446772499908,79.04194963469945,98.37754664754445,93.7916611797018,88.88347108459205,79.83737275507015,91.12089234879531,76.25088588253563,81.62692722843968,60.72064053889152,78.49351555474053,100.0,100.0,97.49934366729292,81.23531126420397,77.04409007854636,100.0,96.31929253125182,83.8723926090725,97.53542202192344,99.37297158065108,98.13098258428059,92.28693430630452,95.07301757544292
70,49.53172713692162,57.59899206185928,90.70811148300905,66.42617547037787,70.523772479685,68.95177205184527,71.4987610759658,93.30299615679536,87.28555123698234,79.47433067060706,72.55106491159914,81.86989406030506,66.376603314978,75.98981954857703,55.950231797977565,66.42862004465638,98.00022381187185,96.17621642375792,90.17188899705974,73.80028679582479,72.4868068505084,100.0,100.0,76.93876163919916,92.54371600113417,85.8296535715149,94.36056335264811,86.40773180665462,84.51481728734191
71,40.92919761309863,47.95100366926731,78.90487995756153,60.777533288422944,61.52678373454705,61.78078713242766,63.91280425923687,82.4190477133518,78.03072424485615,69.33098244101042,65.22310113101184,70.79093891168554,57.31417835969041,67.89719884949287,51.44283143443898,53.390035331989324,81.32887694544404,96.01678347801041,76.57882657435432,67.01877076297356,69.67657340717216,100.0,99.76694063803996,70.1645293952414,84.90864737024819,74.97774786298965,92.22109385281922,78.08330018298915,70.10966937287341
72,34.329365209807655,41.87812198256627,68.00762113030314,53.301522578280995,51.67616204107049,53.4952702433437,56.96788700184149,68.79381862032326,67.37092039109707,59.03684348839079,56.82231549653301,59.84556106600581,48.855030827377895,58.16585361919553,42.22269333411542,42.28461963567186,65.92028919613519,96.74175778674345,62.03360931299718,57.781206209029484,71.27645479306918,100.0,89.88882615100218,65.33065148598189,74.98916800229408,71.50322668458746,88.86379107035741,75.14225077161744,55.78061212498693
73,30.06150376352822,39.16094385005162,60.06484532521634,44.59739383007529,39.73589175635537,42.438885141157705,48.63294464589451,57.25694791606383,57.66836258957232,49.68069082245324,45.34953418039164,51.56721856246354,42.856783329101845,47.761633216753154,30.97682310961735,33.93934522409788,55.093614328969124,84.21921311865094,49.9070081479143,45.04907161365989,72.8842656735706,99.50859623313318,79.11526331615927,57.060181704373704,68.84467323864462,68.70363260123291,82.7188256325322,74.1161325757347,45.57369962397417
74,28.03584841307017,37.91034053156854,51.06362600844711,36.59126131279486,29.35166357884256,32.11308221776657,38.897793002439585,49.082581233481534,49.39281729153372,40.92023364409278,33.77353150400678,45.62246870749821,39.29661691224142,39.04557735150699,24.881279107936894,29.258469585736954,52.12525196802982,65.4047778859428,44.637384362108875,35.05401436881094,69.47860979772672,87.91706679199955,69.43667006140745,42.79013243566885,66.23195958482758,60.639142856698626,75.00065089641163,68.47604793922379,42.933615777810665
75,27.850096512232795,37.03118108941547,40.52542806931971,29.85649613552526,24.532723291898993,25.968343186673735,31.157289503675344,43.53135507476887,41.86182230377882,31.647591661445794,27.632499321294198,40.44351052591478,35.84331460024917,33.36251504890268,25.50328734016196,29.557344068917836,56.34722719844102,50.009284378815615,41.33808519168375,29.83794065414098,59.350432391278844,75.0671146100982,59.0527133144457,29.879710688559975,60.56531749040033,48.584915628643145,64.87941050796715,58.77821052881448,42.329814518093386
76,28.977468125968244,36.19401771740941,33.23270669233879,23.982170239562706,25.071973144073578,22.563703223254475,27.235016854521987,39.55367645243854,35.77320005500506,25.725385174891994,26.352075127429124,36.233946615883056,32.89907503426068,31.186505594436344,27.935141597861374,31.324829335541917,55.31215931016775,37.468726062388725,34.82499725625184,24.612189025825927,44.926164670809726,64.46545920276012,49.062798820524065,23.606101041851986,49.47137261999205,37.17939735121955,52.19634008968082,47.706869981157574,37.90080234578804
77,30.942560556338396,36.04782815751079,32.22640048039551,19.48055287737843,28.446069110336957,22.316462801974765,26.879426146455835,38.25403798547504,32.41075223485869,27.322911002930866,25.441643396920202,34.869723254108095,33.43193867450685,31.3880676395152,29.05252760639656,30.063276533657493,42.80717329964513,29.669004393470175,32.0479819703205,18.58901853619555,31.321323928975495,53.78184617867527,40.59945762520766,20.06578342568016,38.62183093819319,31.815093253303026,43.49885701011773,34.01899605384288,34.61963938116834
78,33.43055133089788,38.94609091317723,35.22786615302232,19.701471376051128,32.25692701273127,27.599514207707827,27.04444079310138,38.74066435412623,32.263610864760054,32.87928572127748,23.94716647488299,36.13424783442035,36.5514961342537,30.537392376548766,29.796743648468752,28.350076494209,32.74058037633964,27.898905668885348,35.64568828196932,14.044825989671535,23.8580681772431,43.0046128059827,36.140160352669014,15.33485707125667,33.335184223581166,32.42428490848789,41.410454278225444,21.65714368545936,38.808169047188294
79,36.315855131663525,42.706813575205274,37.64369346202047,25.80264304261995,35.44607998488482,34.26211996170041,24.903133824367472,38.76812734561135,34.032322440435365,35.92542591836978,24.039835035682607,38.08727882186017,37.80958261962706,30.07108105983186,29.880265257221964,31.665326498742253,33.45484785320517,26.161196722441694,36.71916724049562,9.421116501303405,23.75606535816525,37.79695544037055,37.41805850585695,11.619151187433868,32.14361124915414,33.55968482199115,37.07400099976805,20.12673351893457,44.6676443411494
80,39.62978361674108,42.29868737704345,38.52203685142132,34.05452117545027,39.23434040788571,37.58212652730536,24.03384035859515,38.78107383379552,35.20204624780848,37.68342099754496,25.12112070950341,40.7692259613763,38.179164895937895,32.56542490068516,29.218594552038297,38.12683425317944,38.39228963371114,23.62025539985283,31.20208412352084,7.078622147096059,25.13434336372397,36.69660856932748,38.05138394692945,12.639083777849077,31.336326115812955,34.11639790347054,27.777595447790617,28.28996294458109,45.85968130747468
81,43.47329547245273,39.87291204654316,40.23219145202343,41.374266187982045,45.054948628192946,38.4399730362301,28.18136919934994,39.71802474540916,35.621289838327925,41.74065941116061,24.8768516531373,44.64162376027983,42.41620976818323,35.256764373571855,30.17552893295165,41.85600598782591,41.785729688628564,26.82556347798056,24.258228297015336,11.882901309789284,21.453685086614136,38.05432447220515,33.1464425087172,17.827178506897052,30.80722076200199,34.68006001910559,19.6113004064623,35.36750297614452,43.61890831548991
82,47.88659723189433,40.52108107879554,42.20138483870004,46.05269215071591,53.31938414020874,38.68944242123274,33.63796432610824,41.474587848563644,37.38210206830608,46.273004133298244,24.952726512082016,47.995252285798244,50.252186792350116,35.13100867641706,33.8887812928666,43.50276342423274,41.597744454022944,35.09208387024256,19.997817299340714,20.429371979409062,17.49929500603783,39.03067794355662,24.948657916953344,22.042560814880666,32.72742321273137,35.435454445612514,18.73654175610184,38.80488724555282,40.436112721792526
83,52.706440386309964,45.244180721059095,44.72481168746228,46.85035876904891,61.92538423520091,39.78953866822938,36.96123613293001,44.73294498537821,42.090757540329605,48.00305894633608,29.195319403744662,52.79152447001594,58.30591658589894,35.48536287134333,38.11693185709272,46.70095701277211,42.13905547002767,42.307114251870004,17.91745372235586,27.764090037148836,22.57544427111774,35.81309187583347,20.72929650576254,26.21130196539611,35.62074332073722,41.62145848415575,25.045627021406688,41.68433567840547,38.42523563268773
84,57.50011030210069,51.29476855965435,49.74183806655708,46.55810875192062,67.47568564520559,41.84246538550286,38.62374969190439,50.58138488462201,48.299565955010465,47.755046626553295,37.675522562505336,61.7559215797187,64.57531629888915,39.09528199600459,41.37960494231115,52.93071734964777,47.54502130010219,46.600530211799054,17.855852596672207,29.772464807086898,31.411126560799175,34.18041352056318,24.417169087122737,32.06665625753908,36.991117189167326,51.457614244628246,31.958494416744003,42.07384377904798,38.45897535052271
85,61.63895226710999,55.73812085567654,55.94898935490468,50.73126731330067,70.06813922720343,44.810632341707006,39.33250498292131,56.72113181301485,52.856786909834476,49.35516259059009,46.7705347276589,70.6489219636202,68.97314032903476,42.76133939348177,44.352395365964085,60.84404029300369,53.78186766178905,50.468854094380944,20.32923491219548,24.639370114171143,35.23164726978569,37.78210664281987,32.018632527624135,37.27086931574746,42.16918516019116,55.89262410808173,34.66464442519662,39.82392199915643,37.0453960843112
86,64.52473511128173,58.946665506831465,63.02672496493179,59.85668994651078,72.32594662979739,50.714846850983875,41.30723635595231,59.99744070606682,56.46725764848584,52.953830236254724,53.01858857823293,75.16936231281365,71.80274697049023,45.308820502972736,48.29045326373798,67.3004713510025,56.566971223988595,56.36858423209192,23.85304868952286,18.714583355139936,39.75349138856905,40.88797851234192,36.567153881074475,43.451486046028236,53.03844435896549,55.582776811565324,34.901975818133906,41.01629647808407,36.55793431656481
87,65.85019132877227,61.40597354412431,70.28074064460793,68.29134120148696,75.60099612812238,58.145236656503286,45.21241884224546,62.64165633601171,60.05805837475871,58.14444526707941,55.8688577556989,75.29204642850007,72.70197770116945,48.660023784614125,52.172456117910286,71.53957239434226,57.937778473872115,63.04052652255105,27.61719649522161,19.556099781293252,47.85547981521652,39.87044295068728,36.529326886172235,51.743645792740296,60.66164945908615,54.77862648024833,34.984201689200574,46.489385189133834,42.28423342815547
88,65.74236604873678,61.57166626076038,74.52701145763638,70.86954147452882,78.50963640359666,61.75368706972057,49.844155121704475,67.94798552244198,62.22786075581411,64.67815368481114,57.06646541979099,71.57101915665164,72.49543353461209,52.95283992081728,54.50424122517971,73.85424547223019,60.095994716912145,66.68532651128616,35.123659051565596,28.40255890517275,51.975869937077704,40.87811386099091,36.4730313299026,58.870557181839956,59.75649015202087,51.089589543719526,38.10176388906422,48.36895591940383,50.9851830397951
89,64.7065181332324,59.44546924495533,73.41124213040015,67.79147401545688,78.44170580320718,61.525952572250624,54.856254962902625,74.00979911798362,64.47870249068049,70.0468974475546,57.12473689895863,67.01072263376957,72.44306110854653,56.4042249861339,55.19521885953152,74.44242574025424,62.91094307824548,66.21059000698828,47.81969130008282,39.39149634736646,52.48829734853399,50.572335802682105,40.81325918401118,58.480892632616644,58.10925423271475,47.66699790126465,44.39925429521893,46.26671151671799,56.512956023829915
90,63.440046653231185,58.55393177671269,70.30830675912614,62.839765855516255,75.46294135309,61.15998333298212,56.57681382922201,76.80990959229851,67.16802665183356,73.55687256090606,55.68313354818996,65.98298064136318,71.59116055581003,59.349004097869965,55.03707490695418,73.6388915222722,64.96128341819109,70.31248198915146,59.99378839993037,49.383762447696625,52.61063318357716,63.65067511734356,48.42892423550323,53.112261389269904,60.593155732336086,52.3013230730121,46.604543050015174,46.01107646676317,56.14663120536914
91,62.64421131869498,60.38184825452642,70.62504853011409,59.783553571622924,72.16962610015274,60.88360122887776,53.43121021306166,75.91106874901419,67.74715634438942,73.5156676129076,53.48891101926647,67.6005323792205,68.78730142692436,63.33847867445027,56.25698317400092,72.6109535263881,66.3947179047629,81.39287996906728,65.02027025149616,57.29422962707075,53.83093435141811,71.12625407272213,55.7885767325089,52.18084124801599,59.74459993605493,61.21026209149093,41.77804807447443,47.619650254649216,52.863440316047175
92,62.92801927943971,62.08727880184909,73.30286761625734,58.53357437232012,71.54045712806683,60.784282482559576,50.779446380818946,73.64209474579631,67.5548479572678,69.33699903554634,51.457231306397205,68.1322950705474,66.6114786033357,67.1305276111124,58.37874242492046,71.94258499888204,71.52164838782592,89.15945699741087,63.234562445804904,58.928309608782676,60.44201364983259,72.94767853076844,63.752907387850556,55.48265427749226,55.75504010512133,67.88009913683287,37.642647524289956,49.86245907254753,56.69125857251534
93,64.76528782219154,62.083831693676856,75.43742069760359,57.66167563268212,75.3448433994298,61.594735957042346,51.718139626223355,71.49204845833668,68.69812135787913,66.23723588905324,51.40813348554701,68.45942590207017,68.45019891170143,66.82113374629746,57.81862989785128,71.67428199037369,78.33497039165027,88.08150732499101,61.200594826384275,55.3768840728069,69.83488684058923,73.56262266993573,71.17555083386324,57.610088307574635,61.7844878636232,72.0954359329051,38.77533818145788,53.07765595298949,66.839729850882
94,68.39975360418946,62.475608291534925,77.31459429111973,59.149721295951565,81.19647005537122,63.05326667962711,54.989170529568526,70.37642639854619,69.32970842472788,67.22961913305089,54.09083723784214,70.48893203985972,73.03352071068291,62.74453403509012,55.51772363240639,72.86056741977062,81.34314585300507,82.13525039800311,60.7649711043454,53.08728085454945,72.78628906947255,76.83219429906433,73.62033003991966,59.13752236984196,72.21970717723383,71.94349111383664,42.619356298319325,54.908375850257386,70.11142576728888
95,73.67912540002531,64.54410719039836,78.91694753789062,63.68222357247365,87.08782526003294,65.47740667958894,59.79469910167862,72.2340894590796,68.05096820062626,69.63807139022593,57.730422664800365,72.71135321222559,78.27626939889471,60.03466071274924,54.705529223288295,76.7343080971907,81.71277733916367,74.9008534355566,61.49918693790323,52.28007207978551,68.31239997532379,80.09871691791685,71.18470256833032,59.76435719216546,70.98206886317459,66.81998385875576,44.65171536008011,54.78233578615901,67.27338858190558
96,79.90517332101285,67.1766952559669,79.17027801829511,67.54339585851663,92.5430273088711,69.08653458657605,65.44260868723279,76.20834327672816,68.19939703235973,72.24436343206943,61.299854819607816,75.66319130995606,84.16210667551317,61.43925124175483,55.80291450450591,81.57762903743576,83.90858453680534,69.1005179622914,63.910167817443906,47.83510358067904,61.4846209986665,78.31645252636869,66.46807801826054,59.14577865947237,64.14063947662422,63.76627603768385,43.725826091417915,53.06879339588292,69.27046924078849
97,85.87181147754313,71.10093013965144,78.73150148913297,68.32974036286723,96.93400921583498,72.74839901118578,69.98984554909319,78.79197150136545,72.62586592274985,77.55859517377024,64.97392012592731,82.30898819976343,89.30659731988477,65.18567732425794,59.555420867660786,85.23134729110325,89.11138294611085,67.14353141264402,65.17421867048978,41.70849850334767,57.403440449474616,75.50969874117479,62.31705850633051,62.433017222751076,65.09381975241453,66.52958016096304,42.15536190430332,51.54783872451002,75.49200130747836
98,90.17250797178413,77.62037584453094,81.0879839169679,70.40870880261437,100.0,76.6391205299478,73.34606652200023,80.59163593398499,79.71812436007028,84.26456870004745,69.18981664643381,90.21831738948299,92.45195634481433,69.15180120756807,64.96863721542414,89.27809726673587,94.3768438376569,69.4257361889155,63.44272354933428,42.54264508442989,56.76332720206479,73.87879294987151,59.757771492698325,68.9086971139875,74.34908043028892,71.61463780580658,43.78941461039589,54.39890222332723,80.26466498239769
99,91.68035094910239,84.59951020737682,87.9817161864778,76.38695726922046,100.0,82.20814670373399,76.81105612723917,85.70570048915692,85.48645326633233,87.31880318599286,73.81693511800643,95.7519281302568,96.01295988167102,74.15770258830963,69.89373051049282,93.46253095910225,99.10299735164406,76.83533965386765,60.67419920071629,54.749271812856904,55.12801133667715,71.20779303727758,62.33242659627152,71.96328903748781,86.22563246370356,78.59113327866527,53.09044673246351,64.59757664832081,84.05255531081188
100,89.9827207655022,88.32321100758827,95.63784631521008,81.92147960217116,100.0,87.73391853623374,80.1992022450867,93.45232659323636,86.8832941457291,87.87021639696377,77.80852207748113,99.49179631179243,100.0,79.23131606028934,74.07776662811835,94.9936513710622,100.0,86.64019950717213,58.92676105574243,71.7235487363054,51.376669012031925,71.49944227559344,70.93074442049051,69.92413022255693,93.74131693236689,87.67928708646693,65.58656609093896,77.21157737653795,86.8822965189814
101,85.53909505444886,88.98543740090086,100.0,84.27094194731384,100.0,88.16715901531882,82.84062138632669,97.61585614716698,88.10776200001476,90.88458124671268,80.19533128414517,100.0,100.0,81.33687057254437,75.87585514095599,93.02538323519995,100.0,93.94390413617833,59.73762457001887,80.60831531650302,48.24878592771823,77.62063260774966,78.28874833900898,65.65294346411392,93.73735211744474,91.74672420078585,71.80238345261537,83.41129377954151,87.8482666720005
102,79.48542043175448,87.407882013938,100.0,83.5626638302781,100.0,82.4749761765232,84.06136728588208,96.02661507852284,93.7261979468623,93.68117867794192,80.99089783951541,100.0,100.0,80.69286029111926,75.15361125772183,88.07704710439091,100.0,98.01079191903008,63.87208596261916,76.16134979201505,51.42798265297813,87.73517334310259,81.21127610815097,63.460620499556214,91.30137631347769,88.36266071137261,70.64119560744685,83.91471299090735,89.11851384871417
103,73.19448274882946,80.55226240466317,100.0,80.15147244801813,100.0,75.08708875411489,83.60083830643282,92.1481481064576,98.97165955785798,90.24749432040258,80.38099683018413,100.0,94.13793123595521,80.27943025471804,72.79585375394652,80.45723496895368,99.67022456011641,99.99964685153785,69.36703729823776,67.01665647708555,58.98034941047037,99.66303687884161,81.90975689906924,66.90896765635107,88.23139414131305,86.82062733028195,67.30264378962985,85.9562576508558,89.7124967552061
104,67.82345348197074,69.20392610602033,93.48604232252097,73.9335444365813,94.65439162857353,71.08846551481822,82.40288661652056,87.41917794063997,97.62685229821574,82.54444046427548,76.91627967168246,94.24059743518043,83.35121590869798,81.58192896265697,68.36574289370347,72.61105180669126,100.0,100.0,76.04222436437774,61.51292226088144,62.686142740398196,100.0,83.96042323370276,72.28038021841496,80.2798187686574,88.3810620484245,67.68098085539752,89.77938304261383,87.69113821861043
105,64.0613316923006,60.70909716892314,82.05942541610423,66.45763112001609,88.50336406736146,69.85586358008277,79.50785688889167,83.01109130017367,89.63425936661548,76.20039647861765,71.31545409166034,85.40586883323343,77.25418237126931,81.53091496623904,63.75866510727835,67.0034296809964,100.0,100.0,84.76229471594681,56.81637142867716,65.49868581841494,98.29330996511686,89.74892452388771,73.79730634732702,68.90184042587185,89.92362869944623,73.84461782332062,88.58374398168475,84.92218949337786
106,62.16340995738757,57.61429139817665,75.90736093062509,61.84091526890824,84.94221815453695,68.62076584374162,75.87770676282031,80.53370335294812,81.26470980870172,73.09724122694239,67.46343709306991,77.90143312836739,75.60416556269955,79.34387710274589,61.74398680423555,63.705720001635086,100.0,100.0,91.46337228493306,50.679058320295596,70.79175614086748,85.78534441345059,96.45413623562645,72.76313163392331,60.59804086080898,91.99791711588674,80.59471681333412,83.13693016679308,83.52139401084185
